# timestamp tx ty tz qx qy qz qw
1783055804.300487 22.583607 14.087996 0.698379 -0.014444 0.171006 0.432487 0.885157
1783055804.400327 22.642418 14.116665 0.694084 -0.010444 0.174316 0.428542 0.886485
1783055804.500167 22.704874 14.148240 0.690781 -0.007162 0.176434 0.425252 0.887683
1783055804.600487 22.769907 14.182208 0.688595 -0.005865 0.176412 0.420500 0.889957
1783055804.700327 22.838036 14.218778 0.686255 -0.006828 0.177525 0.414011 0.892767
1783055804.800167 22.909595 14.253388 0.684448 -0.005929 0.181371 0.409346 0.894151
1783055804.900487 22.980597 14.293097 0.684024 -0.008167 0.184306 0.400855 0.897374
1783055805.000327 23.050343 14.330940 0.681123 -0.012543 0.185926 0.389501 0.901977
1783055805.100181 23.120066 14.369303 0.677167 -0.013065 0.186245 0.377417 0.907027
1783055805.200021 23.191772 14.407363 0.672633 -0.007478 0.186933 0.362493 0.913016
1783055805.300341 23.264137 14.446468 0.667088 -0.000215 0.185561 0.344034 0.920439
1783055805.400181 23.336025 14.485413 0.662246 0.003306 0.186137 0.328627 0.925930
1783055805.500021 23.406984 14.524220 0.660707 0.010473 0.191795 0.311936 0.930484
1783055805.600341 23.482344 14.562607 0.663202 0.012721 0.203021 0.291451 0.934707
1783055805.700181 23.556721 14.601021 0.661832 0.012735 0.210429 0.276258 0.937677
1783055805.800021 23.630455 14.637772 0.658899 0.013256 0.208789 0.265811 0.941050
1783055805.900341 23.705534 14.674956 0.653228 0.010576 0.201736 0.261725 0.943764
1783055806.000181 23.782047 14.711065 0.650426 0.009445 0.194680 0.263675 0.944715
1783055806.100034 23.859173 14.746045 0.649824 0.008166 0.192536 0.265432 0.944674
1783055806.200354 23.940260 14.781880 0.649344 0.007658 0.199306 0.266526 0.942964
1783055806.300194 24.019709 14.815647 0.650892 0.006584 0.206587 0.265213 0.941775
1783055806.400034 24.098589 14.848225 0.649117 0.008086 0.207604 0.263095 0.942134
1783055806.500354 24.180023 14.880559 0.642730 0.009134 0.208911 0.260464 0.942566
1783055806.600194 24.262455 14.910137 0.635403 0.013969 0.207465 0.251397 0.945284
1783055806.700034 24.340199 14.939435 0.630354 0.012998 0.202592 0.238478 0.949693
1783055806.800354 24.422304 14.966991 0.628713 0.009828 0.207569 0.226840 0.951505
1783055806.900194 24.501984 14.992339 0.630500 0.006933 0.211068 0.217142 0.953022
1783055807.000034 24.581507 15.013368 0.630999 0.008253 0.214533 0.211466 0.953515
1783055807.100368 24.661537 15.032240 0.626477 0.008780 0.217248 0.211189 0.952956
1783055807.200208 24.740564 15.050839 0.618063 0.009623 0.212681 0.218303 0.952375
1783055807.300048 24.818825 15.064775 0.610714 0.006886 0.203627 0.230022 0.951619
1783055807.400368 24.900318 15.078689 0.608963 0.001158 0.210159 0.239229 0.947946
1783055807.500208 24.978689 15.090154 0.610824 -0.004250 0.212725 0.247311 0.945287
1783055807.600048 25.060257 15.101455 0.611778 -0.007414 0.217277 0.252285 0.942915
1783055807.700368 25.141899 15.111434 0.608425 -0.008072 0.215992 0.254896 0.942502
1783055807.800208 25.224003 15.120242 0.603757 -0.005444 0.211972 0.256946 0.942877
1783055807.900048 25.309656 15.129342 0.598681 -0.003422 0.204627 0.255952 0.944778
1783055808.000368 25.393753 15.138930 0.598985 -0.002339 0.196328 0.248049 0.948642
1783055808.100221 25.482790 15.148674 0.602080 -0.001616 0.199182 0.235719 0.951189
1783055808.200061 25.574438 15.155683 0.603404 0.004001 0.211723 0.227767 0.950410
1783055808.300381 25.667679 15.162511 0.604030 0.011423 0.216332 0.221753 0.950734
1783055808.400221 25.761841 15.169343 0.600607 0.011715 0.221281 0.217756 0.950516
1783055808.500061 25.856001 15.175369 0.593722 0.006735 0.215801 0.219758 0.951363
1783055808.600381 25.950495 15.178864 0.590283 0.003758 0.211407 0.229084 0.950165
1783055808.700221 26.047581 15.181093 0.593618 0.000097 0.217804 0.237522 0.946649
1783055808.800061 26.141033 15.177883 0.598847 -0.001143 0.217886 0.244807 0.944772
